DAY,HOUR,OPEN,HIGH,LOW,CLOSE
4/23/2015,20:00,1.08249,1.08318,1.08213,1.08229
4/23/2015,21:00,1.08229,1.08237,1.08175,1.082
4/23/2015,22:00,1.08202,1.08242,1.0814,1.08149
4/23/2015,23:00,1.08149,1.0822,1.08086,1.0813
4/24/2015,0:00,1.08127,1.08287,1.08047,1.08271
4/24/2015,1:00,1.08269,1.08269,1.08109,1.08114
4/24/2015,2:00,1.08115,1.08142,1.07927,1.07958
4/24/2015,3:00,1.07959,1.0798,1.07838,1.07912
4/24/2015,4:00,1.07911,1.08033,1.07892,1.08033
4/24/2015,5:00,1.08032,1.08131,1.08,1.08127
4/24/2015,6:00,1.08125,1.08793,1.07962,1.08733
4/24/2015,7:00,1.08735,1.08966,1.08613,1.08753
4/24/2015,8:00,1.08752,1.08995,1.08708,1.08841
4/24/2015,9:00,1.0884,1.08841,1.08508,1.08511
4/24/2015,10:00,1.0851,1.08553,1.08094,1.0815
4/24/2015,11:00,1.08147,1.08384,1.08122,1.08323
4/24/2015,12:00,1.0832,1.08739,1.08082,1.08416
4/24/2015,13:00,1.08415,1.08659,1.08106,1.08137
4/24/2015,14:00,1.08137,1.08678,1.0804,1.08623
4/24/2015,15:00,1.08624,1.0878,1.08569,1.08737
4/24/2015,16:00,1.08737,1.08784,1.08511,1.08519
4/24/2015,17:00,1.08521,1.0861,1.08495,1.08593
4/24/2015,18:00,1.08592,1.08699,1.08571,1.08673
4/24/2015,19:00,1.08672,1.0871,1.08603,1.08672
4/24/2015,20:00,1.08674,1.08731,1.08591,1.08724
4/26/2015,21:00,1.08628,1.08668,1.08522,1.08648
4/26/2015,22:00,1.08655,1.08683,1.08587,1.08643
4/26/2015,23:00,1.08642,1.08736,1.08613,1.0865
4/27/2015,0:00,1.08652,1.08775,1.0861,1.08659
4/27/2015,1:00,1.08654,1.08707,1.08604,1.08608
4/27/2015,2:00,1.08607,1.08669,1.08588,1.08634
4/27/2015,3:00,1.08635,1.08635,1.08469,1.0853
4/27/2015,4:00,1.08528,1.08589,1.08512,1.0855
4/27/2015,5:00,1.08552,1.08776,1.08529,1.08731
4/27/2015,6:00,1.0873,1.08861,1.08474,1.08501
4/27/2015,7:00,1.085,1.08784,1.08384,1.08551
4/27/2015,8:00,1.08552,1.08583,1.08243,1.08344
4/27/2015,9:00,1.08343,1.08494,1.08261,1.08376
4/27/2015,10:00,1.08377,1.08448,1.08204,1.08448
4/27/2015,11:00,1.08446,1.08484,1.08277,1.08369
4/27/2015,12:00,1.08368,1.08433,1.08188,1.08428
4/27/2015,13:00,1.08429,1.0864,1.08359,1.08521
4/27/2015,14:00,1.0852,1.08836,1.08509,1.08836
4/27/2015,15:00,1.08835,1.09064,1.08832,1.089
4/27/2015,16:00,1.08903,1.0926,1.08883,1.09058
4/27/2015,17:00,1.09061,1.09098,1.08758,1.088
4/27/2015,18:00,1.08801,1.08929,1.08769,1.08819
4/27/2015,19:00,1.08821,1.08905,1.08763,1.08889
4/27/2015,20:00,1.0889,1.08912,1.08808,1.0888
4/27/2015,21:00,1.08852,1.08899,1.08806,1.08832
4/27/2015,22:00,1.08832,1.08851,1.08658,1.08748
4/27/2015,23:00,1.08751,1.08793,1.08716,1.08757
4/28/2015,0:00,1.08758,1.08788,1.08691,1.08773
4/28/2015,1:00,1.08771,1.08836,1.08718,1.08773
4/28/2015,2:00,1.08773,1.08823,1.08727,1.08759
4/28/2015,3:00,1.0876,1.08838,1.08733,1.08783
4/28/2015,4:00,1.08785,1.08794,1.08704,1.08704
4/28/2015,5:00,1.08706,1.08872,1.08691,1.08816
4/28/2015,6:00,1.08817,1.0895,1.08695,1.08735
4/28/2015,7:00,1.08736,1.08991,1.08594,1.08797
4/28/2015,8:00,1.08795,1.09043,1.08626,1.09032
4/28/2015,9:00,1.09033,1.09218,1.08985,1.09143
4/28/2015,10:00,1.09143,1.0942,1.09076,1.09409
4/28/2015,11:00,1.09406,1.09492,1.09337,1.09427
4/28/2015,12:00,1.09429,1.09459,1.09167,1.09258
4/28/2015,13:00,1.09259,1.09523,1.09178,1.09451
4/28/2015,14:00,1.09454,1.09824,1.09437,1.09821
4/28/2015,15:00,1.09819,1.09893,1.09652,1.09776
4/28/2015,16:00,1.09778,1.09783,1.09597,1.09682
4/28/2015,17:00,1.09681,1.09871,1.09665,1.09842
4/28/2015,18:00,1.09841,1.09904,1.09713,1.09779
4/28/2015,19:00,1.09781,1.0979,1.09628,1.09734
4/28/2015,20:00,1.0973,1.09818,1.09684,1.09808
4/28/2015,21:00,1.09797,1.09797,1.09693,1.09751
4/28/2015,22:00,1.09756,1.09794,1.09706,1.09742
4/28/2015,23:00,1.09741,1.09748,1.09665,1.09672
4/29/2015,0:00,1.09673,1.09806,1.09672,1.09792
4/29/2015,1:00,1.09787,1.09789,1.09674,1.09706
4/29/2015,2:00,1.09708,1.09725,1.09672,1.09674
4/29/2015,3:00,1.09673,1.09723,1.0965,1.09673
4/29/2015,4:00,1.09674,1.09679,1.09589,1.09623
4/29/2015,5:00,1.09622,1.09708,1.09608,1.09676
4/29/2015,6:00,1.09677,1.09876,1.09636,1.098
4/29/2015,7:00,1.09798,1.09974,1.09652,1.09967
4/29/2015,8:00,1.0997,1.10091,1.09832,1.10066
4/29/2015,9:00,1.10066,1.10137,1.09899,1.10051
4/29/2015,10:00,1.10052,1.10077,1.09931,1.09942
4/29/2015,11:00,1.09941,1.10078,1.09849,1.09933
4/29/2015,12:00,1.09934,1.10718,1.09916,1.1028
4/29/2015,13:00,1.10281,1.10784,1.10147,1.10763
4/29/2015,14:00,1.1076,1.11611,1.10659,1.1148
4/29/2015,15:00,1.11481,1.11773,1.11307,1.1172
4/29/2015,16:00,1.11722,1.11874,1.11431,1.11432
4/29/2015,17:00,1.11432,1.1173,1.11328,1.11434
4/29/2015,18:00,1.11425,1.11481,1.10746,1.11131
4/29/2015,19:00,1.11132,1.11185,1.1095,1.11108
4/29/2015,20:00,1.11104,1.11278,1.11075,1.11271
4/29/2015,21:00,1.11277,1.11286,1.11132,1.1114
4/29/2015,22:00,1.11142,1.1121,1.11124,1.11175
4/29/2015,23:00,1.11173,1.11182,1.11093,1.11116
4/30/2015,0:00,1.11116,1.11225,1.11108,1.11135
4/30/2015,1:00,1.11137,1.11247,1.11132,1.11236
4/30/2015,2:00,1.11234,1.11236,1.11108,1.11145
4/30/2015,3:00,1.11145,1.11147,1.11014,1.11067
4/30/2015,4:00,1.11065,1.11147,1.11015,1.11068
4/30/2015,5:00,1.11066,1.11067,1.10842,1.10877
4/30/2015,6:00,1.1088,1.11215,1.10703,1.11148
4/30/2015,7:00,1.11147,1.12311,1.11047,1.12202
4/30/2015,8:00,1.12203,1.12484,1.11946,1.12069
4/30/2015,9:00,1.12075,1.12202,1.11658,1.11689
4/30/2015,10:00,1.11686,1.11941,1.11526,1.11915
4/30/2015,11:00,1.11913,1.12126,1.11792,1.11928
4/30/2015,12:00,1.11926,1.1219,1.11374,1.11622
4/30/2015,13:00,1.11624,1.11672,1.11145,1.11407
4/30/2015,14:00,1.11405,1.12079,1.11379,1.12002
4/30/2015,15:00,1.12001,1.12227,1.11599,1.11617
4/30/2015,16:00,1.11616,1.12148,1.11561,1.12136
4/30/2015,17:00,1.12132,1.1215,1.1185,1.11889
4/30/2015,18:00,1.11889,1.12639,1.11887,1.12571
4/30/2015,19:00,1.12568,1.12653,1.12183,1.12286
4/30/2015,20:00,1.12284,1.12288,1.12157,1.12212
4/30/2015,21:00,1.12219,1.1225,1.12101,1.12124
4/30/2015,22:00,1.12126,1.12182,1.12085,1.12102
4/30/2015,23:00,1.12102,1.12159,1.12099,1.12107
5/1/2015,0:00,1.12107,1.12179,1.12053,1.12071
5/1/2015,1:00,1.12068,1.12154,1.12061,1.12075
5/1/2015,2:00,1.12072,1.12126,1.12021,1.12069
5/1/2015,3:00,1.1207,1.12105,1.12052,1.12076
5/1/2015,4:00,1.12077,1.12108,1.12042,1.12074
5/1/2015,5:00,1.12072,1.12185,1.12051,1.12178
5/1/2015,6:00,1.12181,1.12508,1.11992,1.12498
5/1/2015,7:00,1.12496,1.12664,1.12303,1.12555
5/1/2015,8:00,1.12557,1.12692,1.12368,1.1254
5/1/2015,9:00,1.12539,1.1284,1.12331,1.12344
5/1/2015,10:00,1.1234,1.12707,1.12304,1.12684
5/1/2015,11:00,1.12684,1.12773,1.12599,1.12606
5/1/2015,12:00,1.12606,1.12722,1.12411,1.12561
5/1/2015,13:00,1.12562,1.12759,1.12437,1.12708
5/1/2015,14:00,1.12713,1.12894,1.12083,1.12197
5/1/2015,15:00,1.122,1.12248,1.11832,1.1194
5/1/2015,16:00,1.11938,1.12063,1.11738,1.11765
5/1/2015,17:00,1.11769,1.11985,1.11764,1.11969
5/1/2015,18:00,1.11971,1.12022,1.11836,1.11915
5/1/2015,19:00,1.11914,1.12176,1.11911,1.12072
5/1/2015,20:00,1.12073,1.12159,1.11906,1.11932
5/3/2015,21:00,1.11902,1.1199,1.11859,1.11921
5/3/2015,22:00,1.11915,1.11955,1.11839,1.11849
5/3/2015,23:00,1.11851,1.1192,1.11812,1.11877
5/4/2015,0:00,1.11876,1.1194,1.11754,1.11868
5/4/2015,1:00,1.11867,1.1196,1.11865,1.11948
5/4/2015,2:00,1.11943,1.11969,1.11834,1.119
5/4/2015,3:00,1.11899,1.11923,1.11847,1.1189
5/4/2015,4:00,1.11891,1.11947,1.11857,1.11917
5/4/2015,5:00,1.11918,1.12076,1.11912,1.12026
5/4/2015,6:00,1.12025,1.12237,1.11794,1.11838
5/4/2015,7:00,1.1184,1.11876,1.11505,1.11505
5/4/2015,8:00,1.11505,1.11569,1.11353,1.11415
5/4/2015,9:00,1.11413,1.11498,1.1127,1.11275
5/4/2015,10:00,1.11276,1.11395,1.11221,1.11347
5/4/2015,11:00,1.11344,1.11461,1.11277,1.11339
5/4/2015,12:00,1.11336,1.1187,1.11319,1.11817
5/4/2015,13:00,1.11815,1.11895,1.1157,1.11608
5/4/2015,14:00,1.1161,1.11674,1.11365,1.11617
5/4/2015,15:00,1.11622,1.11639,1.11411,1.11442
5/4/2015,16:00,1.11441,1.11639,1.11396,1.11579
5/4/2015,17:00,1.11577,1.11606,1.11474,1.11558
5/4/2015,18:00,1.11557,1.11571,1.11306,1.11389
5/4/2015,19:00,1.11393,1.11538,1.11362,1.11522
5/4/2015,20:00,1.11518,1.11518,1.11387,1.1146
5/4/2015,21:00,1.11429,1.11492,1.11423,1.11473
5/4/2015,22:00,1.11471,1.11505,1.11415,1.11451
5/4/2015,23:00,1.11453,1.11503,1.11447,1.11482
5/5/2015,0:00,1.11481,1.11481,1.11419,1.11445
5/5/2015,1:00,1.11447,1.11491,1.11397,1.11397
5/5/2015,2:00,1.11398,1.11433,1.11364,1.11389
5/5/2015,3:00,1.11385,1.11401,1.11315,1.11339
5/5/2015,4:00,1.11339,1.11358,1.11235,1.11265
5/5/2015,5:00,1.11262,1.11386,1.1125,1.11302
5/5/2015,6:00,1.11301,1.11462,1.1087,1.10898
5/5/2015,7:00,1.10895,1.11084,1.10818,1.10842
5/5/2015,8:00,1.10843,1.11002,1.10656,1.10971
5/5/2015,9:00,1.10976,1.11209,1.10815,1.1116
5/5/2015,10:00,1.11161,1.11317,1.10994,1.11261
5/5/2015,11:00,1.11261,1.11464,1.11179,1.11196
5/5/2015,12:00,1.11194,1.11722,1.11085,1.11566
5/5/2015,13:00,1.11569,1.11663,1.11252,1.11662
5/5/2015,14:00,1.11662,1.12026,1.11173,1.11866
5/5/2015,15:00,1.11869,1.12089,1.11703,1.11729
5/5/2015,16:00,1.11728,1.12072,1.11724,1.12005
5/5/2015,17:00,1.12008,1.12223,1.1188,1.11916
5/5/2015,18:00,1.11917,1.12035,1.11906,1.11935
5/5/2015,19:00,1.11935,1.12011,1.11866,1.11903
5/5/2015,20:00,1.11905,1.11914,1.11809,1.11838
5/5/2015,21:00,1.11836,1.11881,1.11827,1.11851
5/5/2015,22:00,1.11852,1.11871,1.11766,1.11785
5/5/2015,23:00,1.11786,1.11861,1.1177,1.11787
5/6/2015,0:00,1.11791,1.11864,1.11762,1.118
5/6/2015,1:00,1.11802,1.11946,1.11738,1.1194
5/6/2015,2:00,1.1194,1.12153,1.11876,1.12148
5/6/2015,3:00,1.12146,1.12413,1.12106,1.1229
5/6/2015,4:00,1.12291,1.12354,1.12207,1.12345
5/6/2015,5:00,1.12344,1.12398,1.12277,1.12299
5/6/2015,6:00,1.12296,1.12634,1.12198,1.12561
5/6/2015,7:00,1.1256,1.12699,1.12226,1.12447
5/6/2015,8:00,1.12449,1.12566,1.12248,1.12272
5/6/2015,9:00,1.12268,1.12322,1.12011,1.12149
5/6/2015,10:00,1.12151,1.12391,1.12118,1.12291
5/6/2015,11:00,1.1229,1.12383,1.12148,1.1222
5/6/2015,12:00,1.1222,1.12875,1.12164,1.12809
5/6/2015,13:00,1.12808,1.13429,1.12686,1.13339
5/6/2015,14:00,1.1334,1.13673,1.13286,1.13526
5/6/2015,15:00,1.13524,1.1357,1.13273,1.13446
5/6/2015,16:00,1.13442,1.13514,1.1316,1.13227
5/6/2015,17:00,1.13226,1.13424,1.13224,1.13365
5/6/2015,18:00,1.13367,1.13695,1.13351,1.13529
5/6/2015,19:00,1.13533,1.13546,1.13429,1.13477
5/6/2015,20:00,1.13476,1.13486,1.13428,1.13467
5/6/2015,21:00,1.13463,1.13481,1.1341,1.1342
5/6/2015,22:00,1.13418,1.13452,1.13383,1.13426
5/6/2015,23:00,1.13424,1.13473,1.13382,1.13382
5/7/2015,0:00,1.13382,1.13427,1.13261,1.133
5/7/2015,1:00,1.13301,1.13394,1.13245,1.13267
5/7/2015,2:00,1.13267,1.13402,1.13265,1.13361
5/7/2015,3:00,1.13363,1.13468,1.13363,1.1343
5/7/2015,4:00,1.13432,1.13468,1.1339,1.13441
5/7/2015,5:00,1.13439,1.13654,1.13389,1.1357
5/7/2015,6:00,1.13565,1.13702,1.13342,1.13395
5/7/2015,7:00,1.13394,1.13816,1.13356,1.13656
5/7/2015,8:00,1.13655,1.13681,1.13387,1.1356
5/7/2015,9:00,1.13561,1.13912,1.13495,1.13776
5/7/2015,10:00,1.13777,1.13784,1.13281,1.13438
5/7/2015,11:00,1.13439,1.13444,1.12944,1.12966
5/7/2015,12:00,1.12969,1.13131,1.12614,1.12946
5/7/2015,13:00,1.12944,1.13087,1.12662,1.12685
5/7/2015,14:00,1.12685,1.12748,1.12363,1.12601
5/7/2015,15:00,1.12602,1.12891,1.12549,1.12817
5/7/2015,16:00,1.1282,1.12869,1.12664,1.12664
5/7/2015,17:00,1.12666,1.12701,1.12528,1.12636
5/7/2015,18:00,1.12636,1.12799,1.1257,1.12658
5/7/2015,19:00,1.12659,1.1272,1.12612,1.1269
5/7/2015,20:00,1.12688,1.12723,1.12627,1.12657
5/7/2015,21:00,1.12656,1.12742,1.1241,1.12502
5/7/2015,22:00,1.12511,1.12534,1.12272,1.12407
5/7/2015,23:00,1.12406,1.12501,1.12361,1.12433
5/8/2015,0:00,1.12433,1.12565,1.12433,1.12458
5/8/2015,1:00,1.12459,1.12536,1.12346,1.12418
5/8/2015,2:00,1.12417,1.12419,1.12095,1.1211
5/8/2015,3:00,1.12112,1.12139,1.11971,1.12038
5/8/2015,4:00,1.12037,1.12224,1.12024,1.12161
5/8/2015,5:00,1.1216,1.12284,1.12004,1.12044
5/8/2015,6:00,1.12043,1.12072,1.11812,1.11934
5/8/2015,7:00,1.11936,1.12219,1.11866,1.1215
5/8/2015,8:00,1.12151,1.12435,1.12151,1.12326
5/8/2015,9:00,1.12325,1.12444,1.12225,1.12376
5/8/2015,10:00,1.12378,1.12441,1.12118,1.12135
5/8/2015,11:00,1.12136,1.12273,1.12093,1.12097
5/8/2015,12:00,1.12097,1.12852,1.1178,1.12615
5/8/2015,13:00,1.12618,1.12739,1.12195,1.12261
5/8/2015,14:00,1.12265,1.12274,1.11831,1.1221
5/8/2015,15:00,1.12214,1.1256,1.12126,1.12395
5/8/2015,16:00,1.12396,1.12456,1.12107,1.12199
5/8/2015,17:00,1.12198,1.12361,1.12148,1.12267
5/8/2015,18:00,1.12263,1.12278,1.11958,1.12055
5/8/2015,19:00,1.12053,1.12169,1.12025,1.12073
5/8/2015,20:00,1.12075,1.12105,1.11946,1.11977
5/10/2015,21:00,1.11942,1.12031,1.11804,1.11983
5/10/2015,22:00,1.1198,1.12024,1.11923,1.11962
5/10/2015,23:00,1.11964,1.11973,1.11909,1.11949
5/11/2015,0:00,1.11949,1.12018,1.11645,1.11658
5/11/2015,1:00,1.11656,1.11692,1.1151,1.11584
5/11/2015,2:00,1.11586,1.11671,1.11511,1.11566
5/11/2015,3:00,1.11568,1.11569,1.11324,1.1143
5/11/2015,4:00,1.1143,1.11491,1.11402,1.11488
5/11/2015,5:00,1.11486,1.1153,1.11344,1.11447
5/11/2015,6:00,1.11448,1.11942,1.11404,1.11902
5/11/2015,7:00,1.119,1.11918,1.11515,1.1157
5/11/2015,8:00,1.11568,1.11763,1.11531,1.11675
5/11/2015,9:00,1.11671,1.11748,1.11459,1.11603
5/11/2015,10:00,1.11604,1.11706,1.11495,1.11537
5/11/2015,11:00,1.11531,1.11611,1.11374,1.11411
5/11/2015,12:00,1.11413,1.11556,1.11346,1.11416
5/11/2015,13:00,1.11417,1.11742,1.11374,1.11533
5/11/2015,14:00,1.11533,1.117,1.11452,1.11476
5/11/2015,15:00,1.11477,1.11616,1.11298,1.11417
5/11/2015,16:00,1.11414,1.11578,1.11327,1.11577
5/11/2015,17:00,1.11575,1.11689,1.11452,1.11604
5/11/2015,18:00,1.11606,1.11666,1.11476,1.1155
5/11/2015,19:00,1.11549,1.11586,1.11499,1.11508
5/11/2015,20:00,1.11508,1.11559,1.11497,1.11542
5/11/2015,21:00,1.11547,1.11572,1.11506,1.11508
5/11/2015,22:00,1.1151,1.11539,1.11475,1.11475
5/11/2015,23:00,1.11476,1.11488,1.11381,1.11447
5/12/2015,0:00,1.11449,1.11513,1.11337,1.11396
5/12/2015,1:00,1.11395,1.1147,1.11358,1.11469
5/12/2015,2:00,1.11466,1.11657,1.11451,1.11611
5/12/2015,3:00,1.1161,1.11662,1.11527,1.11549
5/12/2015,4:00,1.11549,1.11725,1.11543,1.11709
5/12/2015,5:00,1.11709,1.11888,1.11706,1.11756
5/12/2015,6:00,1.11753,1.1201,1.11663,1.11829
5/12/2015,7:00,1.11831,1.12363,1.11753,1.12252
5/12/2015,8:00,1.12253,1.1267,1.12253,1.12577
5/12/2015,9:00,1.12578,1.12783,1.12486,1.12658
5/12/2015,10:00,1.12659,1.12732,1.12505,1.12527
5/12/2015,11:00,1.12526,1.12562,1.12325,1.12355
5/12/2015,12:00,1.12352,1.12455,1.12261,1.12279
5/12/2015,13:00,1.12281,1.1262,1.12216,1.12493
5/12/2015,14:00,1.12494,1.1266,1.12358,1.12468
5/12/2015,15:00,1.12466,1.12477,1.12268,1.12373
5/12/2015,16:00,1.12374,1.12567,1.12334,1.12361
5/12/2015,17:00,1.12361,1.12393,1.12159,1.12219
5/12/2015,18:00,1.12222,1.1225,1.12112,1.12191
5/12/2015,19:00,1.12192,1.1221,1.12097,1.12145
5/12/2015,20:00,1.12142,1.12159,1.12048,1.12123
5/12/2015,21:00,1.12113,1.12206,1.12052,1.12204
5/12/2015,22:00,1.12204,1.12204,1.12138,1.12145
5/12/2015,23:00,1.12147,1.12199,1.12146,1.12181
5/13/2015,0:00,1.12181,1.12319,1.12132,1.1227
5/13/2015,1:00,1.12269,1.12284,1.12117,1.12191
5/13/2015,2:00,1.1219,1.1237,1.1218,1.12347
5/13/2015,3:00,1.12346,1.12448,1.12337,1.12388
5/13/2015,4:00,1.12386,1.12539,1.12368,1.1248
5/13/2015,5:00,1.12482,1.12532,1.12358,1.12366
5/13/2015,6:00,1.12365,1.12653,1.12232,1.12513
5/13/2015,7:00,1.12511,1.12605,1.1236,1.12495
5/13/2015,8:00,1.12497,1.12562,1.12184,1.12261
5/13/2015,9:00,1.12256,1.12451,1.12017,1.12279
5/13/2015,10:00,1.12278,1.12321,1.12109,1.12241
5/13/2015,11:00,1.12242,1.12433,1.12187,1.12309
5/13/2015,12:00,1.1231,1.13232,1.1218,1.13061
5/13/2015,13:00,1.13063,1.13335,1.13031,1.13301
5/13/2015,14:00,1.13303,1.13526,1.13289,1.135
5/13/2015,15:00,1.13498,1.13823,1.13444,1.13711
5/13/2015,16:00,1.13712,1.13744,1.13566,1.137
5/13/2015,17:00,1.13702,1.13779,1.13559,1.13561
5/13/2015,18:00,1.13562,1.13632,1.13499,1.13595
5/13/2015,19:00,1.13592,1.13594,1.13394,1.13423
5/13/2015,20:00,1.13424,1.13536,1.134,1.13533
5/13/2015,21:00,1.13532,1.13554,1.13458,1.13484
5/13/2015,22:00,1.13486,1.13594,1.13474,1.1352
5/13/2015,23:00,1.13516,1.13547,1.13431,1.13462
5/14/2015,0:00,1.13459,1.13519,1.13398,1.13477
5/14/2015,1:00,1.13479,1.1362,1.13473,1.1362
5/14/2015,2:00,1.13622,1.13663,1.13453,1.13453
5/14/2015,3:00,1.13454,1.13738,1.13453,1.13699
5/14/2015,4:00,1.13697,1.13733,1.13636,1.13653
5/14/2015,5:00,1.13653,1.13789,1.13595,1.13769
5/14/2015,6:00,1.13772,1.14214,1.13622,1.14105
5/14/2015,7:00,1.14107,1.14301,1.13737,1.13895
5/14/2015,8:00,1.13897,1.14167,1.13779,1.14026
5/14/2015,9:00,1.14028,1.14345,1.1398,1.14195
5/14/2015,10:00,1.14194,1.14437,1.14099,1.14326
5/14/2015,11:00,1.14324,1.14375,1.14046,1.14243
5/14/2015,12:00,1.14241,1.14297,1.13942,1.14118
5/14/2015,13:00,1.14115,1.14167,1.1389,1.14015
5/14/2015,14:00,1.14018,1.1408,1.13656,1.13798
5/14/2015,15:00,1.13796,1.13838,1.13426,1.13669
5/14/2015,16:00,1.13671,1.13809,1.13617,1.13781
5/14/2015,17:00,1.13779,1.13883,1.1366,1.13785
5/14/2015,18:00,1.13783,1.13968,1.13764,1.13953
5/14/2015,19:00,1.13955,1.14097,1.13949,1.14077
5/14/2015,20:00,1.14079,1.14138,1.14039,1.14089
5/14/2015,21:00,1.14063,1.14129,1.13977,1.14052
5/14/2015,22:00,1.14051,1.1409,1.14013,1.14031
5/14/2015,23:00,1.14034,1.14037,1.13972,1.14015
5/15/2015,0:00,1.14015,1.14087,1.13949,1.14021
5/15/2015,1:00,1.14023,1.14098,1.1392,1.14055
5/15/2015,2:00,1.14058,1.14175,1.14022,1.14047
5/15/2015,3:00,1.14047,1.14096,1.14021,1.14066
5/15/2015,4:00,1.14064,1.1414,1.14051,1.14102
5/15/2015,5:00,1.14106,1.14128,1.13792,1.13824
5/15/2015,6:00,1.13823,1.14144,1.13705,1.1414
5/15/2015,7:00,1.14138,1.14203,1.13749,1.13845
5/15/2015,8:00,1.13844,1.13996,1.13509,1.13591
5/15/2015,9:00,1.1359,1.1368,1.13452,1.13544
5/15/2015,10:00,1.1354,1.13685,1.13494,1.13581
5/15/2015,11:00,1.1358,1.1368,1.1327,1.1333
5/15/2015,12:00,1.13329,1.1341,1.13229,1.13344
5/15/2015,13:00,1.13342,1.13573,1.13285,1.13525
5/15/2015,14:00,1.13525,1.14465,1.13525,1.1437
5/15/2015,15:00,1.14373,1.14499,1.14184,1.14275
5/15/2015,16:00,1.1427,1.14383,1.14113,1.14309
5/15/2015,17:00,1.14307,1.14566,1.14243,1.1436
5/15/2015,18:00,1.14358,1.14658,1.14353,1.14638
5/15/2015,19:00,1.14639,1.1464,1.14448,1.1447
5/15/2015,20:00,1.14469,1.14494,1.14399,1.14439
5/17/2015,21:00,1.14452,1.14482,1.14394,1.14417
5/17/2015,22:00,1.14414,1.14461,1.14363,1.14396
5/17/2015,23:00,1.14396,1.14446,1.14373,1.14432
5/18/2015,0:00,1.14433,1.14436,1.14202,1.14324
5/18/2015,1:00,1.14325,1.14359,1.14183,1.14215
5/18/2015,2:00,1.14219,1.14338,1.14205,1.14326
5/18/2015,3:00,1.14325,1.14357,1.14261,1.14303
5/18/2015,4:00,1.14302,1.14385,1.14265,1.14334
5/18/2015,5:00,1.14331,1.14381,1.14168,1.14369
5/18/2015,6:00,1.14368,1.14463,1.14158,1.14164
5/18/2015,7:00,1.14161,1.1425,1.13793,1.139
5/18/2015,8:00,1.13902,1.1392,1.13657,1.13861
5/18/2015,9:00,1.13862,1.14053,1.13716,1.14037
5/18/2015,10:00,1.14036,1.14235,1.13901,1.14169
5/18/2015,11:00,1.1417,1.14182,1.13915,1.14047
5/18/2015,12:00,1.14048,1.14065,1.13797,1.1389
5/18/2015,13:00,1.13891,1.13982,1.13366,1.13372
5/18/2015,14:00,1.13375,1.13637,1.13373,1.13637
5/18/2015,15:00,1.13638,1.13691,1.13478,1.13535
5/18/2015,16:00,1.13532,1.13582,1.13305,1.13499
5/18/2015,17:00,1.13497,1.13538,1.13093,1.1316
5/18/2015,18:00,1.13163,1.13178,1.12981,1.13022
5/18/2015,19:00,1.13022,1.13158,1.12977,1.13082
5/18/2015,20:00,1.13084,1.13162,1.13072,1.13138
5/18/2015,21:00,1.13142,1.13156,1.13089,1.13134
5/18/2015,22:00,1.13138,1.13157,1.13116,1.13142
5/18/2015,23:00,1.13146,1.13254,1.13145,1.13234
5/19/2015,0:00,1.13236,1.13251,1.13104,1.13127
5/19/2015,1:00,1.13129,1.13136,1.12864,1.12934
5/19/2015,2:00,1.12931,1.12976,1.12844,1.12958
5/19/2015,3:00,1.12955,1.13063,1.12933,1.13056
5/19/2015,4:00,1.13055,1.13061,1.12978,1.1303
5/19/2015,5:00,1.13029,1.13202,1.13007,1.13158
5/19/2015,6:00,1.13155,1.13155,1.12766,1.13033
5/19/2015,7:00,1.13032,1.13037,1.11594,1.1182
5/19/2015,8:00,1.11817,1.11952,1.11661,1.11933
5/19/2015,9:00,1.11932,1.12092,1.11809,1.12028
5/19/2015,10:00,1.12025,1.12162,1.11908,1.12149
5/19/2015,11:00,1.12148,1.1215,1.11779,1.11902
5/19/2015,12:00,1.11905,1.11916,1.11214,1.11324
5/19/2015,13:00,1.11325,1.11664,1.11304,1.11532
5/19/2015,14:00,1.1153,1.11617,1.11243,1.1128
5/19/2015,15:00,1.11279,1.1155,1.11177,1.11499
5/19/2015,16:00,1.11496,1.11587,1.11308,1.1146
5/19/2015,17:00,1.11459,1.11461,1.11321,1.11423
5/19/2015,18:00,1.11425,1.11572,1.11422,1.11531
5/19/2015,19:00,1.1153,1.11588,1.11461,1.11469
5/19/2015,20:00,1.11469,1.11501,1.1145,1.11477
5/19/2015,21:00,1.11511,1.11511,1.11429,1.11447
5/19/2015,22:00,1.1145,1.11498,1.11405,1.11464
5/19/2015,23:00,1.11463,1.11495,1.11419,1.11419
5/20/2015,0:00,1.11416,1.11468,1.11213,1.11327
5/20/2015,1:00,1.11325,1.11442,1.11245,1.11395
5/20/2015,2:00,1.11396,1.11517,1.11394,1.11433
5/20/2015,3:00,1.11435,1.11454,1.11367,1.11391
5/20/2015,4:00,1.11388,1.1145,1.11277,1.11307
5/20/2015,5:00,1.11305,1.11456,1.10954,1.10982
5/20/2015,6:00,1.10981,1.11152,1.10617,1.10828
5/20/2015,7:00,1.10826,1.1105,1.1067,1.10995
5/20/2015,8:00,1.10993,1.11261,1.10989,1.11072
5/20/2015,9:00,1.11069,1.11273,1.1103,1.1115
5/20/2015,10:00,1.11146,1.11243,1.10889,1.10918
5/20/2015,11:00,1.10921,1.11112,1.10887,1.11106
5/20/2015,12:00,1.11104,1.11444,1.11104,1.11411
5/20/2015,13:00,1.11407,1.11411,1.10976,1.11018
5/20/2015,14:00,1.11015,1.112,1.10922,1.11061
